"osite","lohko","koeala","paino","T"
3,81054,3,4.5431368954,11.05
3,81054,4,4.5431368954,11.05
3,81056,9,4.5431368954,10.6733333333333
3,81057,1,4.5431368954,10.6733333333333
3,81057,2,4.5431368954,10.6733333333333
3,81057,3,4.5431368954,10.6733333333333
3,81057,4,4.5431368954,10.6733333333333
3,81059,1,4.5431368954,10.5966666666667
3,81059,3,4.5431368954,10.5966666666667
3,81059,6,4.5431368954,10.5966666666667
3,81059,7,4.5431368954,10.5966666666667
3,81059,8,4.5431368954,10.5966666666667
3,81059,9,4.5431368954,10.5966666666667
3,81061,1,4.5431368954,10.4833333333333
3,81061,2,4.5431368954,10.4833333333333
3,81061,7,4.5431368954,10.4833333333333
3,81061,8,4.5431368954,10.4833333333333
3,81062,8,4.5431368954,10.33
3,81063,7,4.5431368954,10.28
3,81064,4,4.5431368954,10.28
3,81064,7,4.5431368954,10.28
3,81064,8,4.5431368954,10.28
3,81064,9,4.5431368954,10.28
3,81065,8,4.5431368954,9.92666666666667
3,81066,7,4.5431368954,10.19
3,81067,2,4.5431368954,10.19
3,81069,4,4.5431368954,9.45
3,81069,6,4.5431368954,9.45
3,81070,1,4.5431368954,9.45
3,81070,3,4.5431368954,9.45
3,81070,4,4.5431368954,9.45
3,81070,6,4.5431368954,9.45
3,81071,5,4.5431368954,9.79666666666667
3,81072,3,4.5431368954,9.99
3,81072,7,4.5431368954,9.99
3,81072,8,4.5431368954,9.99
3,81072,9,4.5431368954,9.99
3,81074,1,4.5431368954,10.0733333333333
3,81074,3,4.5431368954,10.0733333333333
3,81074,6,4.5431368954,10.0733333333333
3,81074,7,4.5431368954,10.0733333333333
3,81074,8,4.5431368954,10.0733333333333
3,81074,9,4.5431368954,10.0733333333333
3,81075,1,4.5431368954,9.86666666666667
3,81076,4,4.5431368954,9.97
3,81078,9,4.5431368954,9.94666666666667
3,81079,1,4.5431368954,9.95
3,81080,1,4.5431368954,9.95
3,81082,1,4.5431368954,9.70666666666667
3,81082,3,4.5431368954,9.70666666666667
3,81082,4,4.5431368954,9.70666666666667
3,81082,7,4.5431368954,9.70666666666667
3,81083,2,4.5431368954,9.70666666666667
3,81083,7,4.5431368954,9.70666666666667
3,82047,3,4.5431368954,11.1566666666667
3,82048,1,4.5431368954,11.14
3,82048,2,4.5431368954,11.14
3,82048,3,4.5431368954,11.14
3,82048,4,4.5431368954,11.14
3,82048,8,4.5431368954,11.14
3,82048,9,4.5431368954,11.14
3,82049,1,4.5431368954,11.11
3,82049,2,4.5431368954,11.11
3,82049,3,4.5431368954,11.11
3,82049,4,4.5431368954,11.11
3,82049,5,4.5431368954,11.11
3,82054,4,4.5431368954,11.06
3,82054,6,4.5431368954,11.06
3,82054,8,4.5431368954,11.06
3,82054,9,4.5431368954,11.06
3,82055,8,4.5431368954,10.85
3,82055,9,4.5431368954,10.85
3,82056,3,4.5431368954,10.7766666666667
3,82056,6,4.5431368954,10.7766666666667
3,82056,8,4.5431368954,10.7766666666667
3,82056,9,4.5431368954,10.7766666666667
3,82058,7,4.5431368954,10.69
3,82059,7,4.5431368954,10.59
3,82059,8,4.5431368954,10.59
3,82059,9,4.5431368954,10.59
3,82060,1,4.5431368954,10.59
3,82060,2,4.5431368954,10.59
3,82060,4,4.5431368954,10.59
3,82061,3,4.5431368954,10.5033333333333
3,82061,4,4.5431368954,10.5033333333333
3,82063,2,4.5431368954,10.4
3,82063,3,4.5431368954,10.4
3,82063,6,4.5431368954,10.3566666666667
3,82063,8,4.5431368954,10.3566666666667
3,82064,1,4.5431368954,10.3566666666667
3,82064,3,4.5431368954,10.3566666666667
3,82064,4,4.5431368954,10.3566666666667
3,82065,2,4.5431368954,10.2066666666667
3,82065,3,4.5431368954,10.2066666666667
3,82065,4,4.5431368954,10.2066666666667
3,82065,7,4.5431368954,10.2066666666667
3,82065,8,4.5431368954,10.2066666666667
3,82066,1,4.5431368954,10.2066666666667
3,82066,4,4.5431368954,10.1333333333333
3,82066,7,4.5431368954,10.1333333333333
3,82070,6,4.5431368954,9.78
3,82071,2,4.5431368954,9.82
3,82072,7,4.5431368954,9.64
3,82073,1,4.5431368954,9.64
3,82076,6,4.5431368954,9.71
3,82076,7,4.5431368954,9.71
3,82077,9,4.5431368954,9.71
3,82078,7,4.5431368954,9.76
3,82079,1,4.5431368954,9.76666666666667
3,82079,6,4.5431368954,9.76666666666667
3,82079,7,4.5431368954,9.76666666666667
3,82079,8,4.5431368954,9.76666666666667
3,82079,9,4.5431368954,9.76666666666667
3,82080,1,4.5431368954,9.76666666666667
3,82080,2,4.5431368954,9.76666666666667
3,82080,3,4.5431368954,9.76666666666667
3,82080,4,4.5431368954,9.76666666666667
3,83053,3,4.5431368954,11.1633333333333
3,83056,1,4.5431368954,10.85
3,83056,4,4.5431368954,10.7766666666667
3,83056,6,4.5431368954,10.7766666666667
3,83056,8,4.5431368954,10.7766666666667
3,83056,9,4.5431368954,10.7766666666667
3,83057,1,4.5431368954,10.7766666666667
3,83057,2,4.5431368954,10.7766666666667
3,83057,6,4.5431368954,10.7766666666667
3,83057,7,4.5431368954,10.7766666666667
3,83057,9,4.5431368954,10.7766666666667
3,83058,1,4.5431368954,10.69
3,83058,2,4.5431368954,10.69
3,83058,4,4.5431368954,10.69
3,83060,1,4.5431368954,10.59
3,83060,3,4.5431368954,10.59
3,83061,3,4.5431368954,10.5033333333333
3,83061,6,4.5431368954,10.5033333333333
3,83061,7,4.5431368954,10.5033333333333
3,83064,6,4.5431368954,10.3566666666667
3,83065,6,4.5431368954,10.2066666666667
3,83065,8,4.5431368954,10.2066666666667
3,83065,9,4.5431368954,10.2066666666667
3,83066,3,4.5431368954,10.1333333333333
3,83066,4,4.5431368954,10.1333333333333
3,83066,6,4.5431368954,10.1333333333333
3,83067,1,4.5431368954,10.1333333333333
3,83067,2,4.5431368954,10.1333333333333
3,83067,3,4.5431368954,10.1333333333333
3,83069,1,4.5431368954,9.78
3,83069,2,4.5431368954,9.78
3,83069,3,4.5431368954,9.78
3,83069,6,4.5431368954,9.78
3,83070,1,4.5431368954,9.78
3,83070,7,4.5431368954,9.78
3,83070,8,4.5431368954,9.78
3,83071,1,4.5431368954,9.82
3,83071,6,4.5431368954,9.82
3,83071,7,4.5431368954,9.82
3,83071,8,4.5431368954,9.82
3,83072,2,4.5431368954,9.64
3,83072,3,4.5431368954,9.64
3,83072,7,4.5431368954,9.64
3,83073,8,4.5431368954,9.65333333333333
3,83075,1,4.5431368954,9.83666666666667
3,83076,6,4.5431368954,9.71
3,83077,2,4.5431368954,9.71
3,83077,4,4.5431368954,9.71
3,83077,5,4.5431368954,9.71
3,83078,2,4.5431368954,9.76
3,83078,3,4.5431368954,9.76
3,83078,7,4.5431368954,9.76
3,83078,8,4.5431368954,9.76
3,83078,9,4.5431368954,9.76
3,83079,8,4.5431368954,9.76666666666667
3,84053,3,4.5431368954,11.2966666666667
3,84054,1,4.5431368954,11.1233333333333
3,84054,2,4.5431368954,11.1233333333333
3,84054,3,4.5431368954,11.1233333333333
3,84054,7,4.5431368954,11.1233333333333
3,84055,1,4.5431368954,10.9266666666667
3,84055,2,4.5431368954,10.9266666666667
3,84055,3,4.5431368954,10.9266666666667
3,84055,4,4.5431368954,10.9266666666667
3,84055,7,4.5431368954,10.9266666666667
3,84056,3,4.5431368954,10.8366666666667
3,84056,4,4.5431368954,10.8366666666667
3,84056,9,4.5431368954,10.8366666666667
3,84057,9,4.5431368954,10.8366666666667
3,84059,4,4.5431368954,10.6166666666667
3,84059,6,4.5431368954,10.6166666666667
3,84059,8,4.5431368954,10.6166666666667
3,84060,9,4.5431368954,10.6166666666667
3,84061,1,4.5431368954,10.5066666666667
3,84061,4,4.5431368954,10.5066666666667
3,84062,1,4.5431368954,10.4733333333333
3,84062,4,4.5431368954,10.4733333333333
3,84063,1,4.5431368954,10.4733333333333
3,84063,2,4.5431368954,10.4733333333333
3,84063,3,4.5431368954,10.4733333333333
3,84063,4,4.5431368954,10.4733333333333
3,84063,9,4.5431368954,10.36
3,84064,3,4.5431368954,10.36
3,84064,4,4.5431368954,10.36
3,84064,6,4.5431368954,10.36
3,84064,7,4.5431368954,10.36
3,84064,8,4.5431368954,10.36
3,84064,9,4.5431368954,10.36
3,84065,1,4.5431368954,10.2833333333333
3,84065,2,4.5431368954,10.2833333333333
3,84065,3,4.5431368954,10.2833333333333
3,84065,4,4.5431368954,10.2833333333333
3,84065,5,4.5431368954,10.2833333333333
3,84065,6,4.5431368954,10.2833333333333
3,84065,9,4.5431368954,10.2833333333333
3,84066,7,4.5431368954,9.90666666666667
3,84068,2,4.5431368954,9.77
3,84069,6,4.5431368954,9.78666666666667
3,84070,8,4.5431368954,9.78666666666667
3,84072,4,4.5431368954,9.42333333333333
3,84073,8,4.5431368954,9.58
3,84075,3,4.5431368954,9.62
3,84075,4,4.5431368954,9.62
3,84075,5,4.5431368954,9.62
3,84077,1,4.5431368954,9.72333333333333
3,84077,2,4.5431368954,9.72333333333333
3,84077,6,4.5431368954,9.72333333333333
3,84077,8,4.5431368954,9.72333333333333
3,84077,9,4.5431368954,9.72333333333333
3,84079,3,4.5431368954,9.62
3,84079,4,4.5431368954,9.62
3,85047,4,4.5431368954,11.0766666666667
3,85053,2,4.5431368954,11.34
3,85054,1,4.5431368954,11.1166666666667
3,85054,3,4.5431368954,11.1166666666667
3,85054,4,4.5431368954,11.1166666666667
3,85056,2,4.5431368954,10.7933333333333
3,85056,3,4.5431368954,10.7933333333333
3,85056,4,4.5431368954,10.7933333333333
3,85057,8,4.5431368954,10.7933333333333
3,85057,9,4.5431368954,10.7933333333333
3,85058,3,4.5431368954,10.75
3,85058,6,4.5431368954,10.75
3,85059,3,4.5431368954,10.63
3,85059,4,4.5431368954,10.63
3,85059,6,4.5431368954,10.63
3,85059,8,4.5431368954,10.63
3,85061,1,4.5431368954,10.4466666666667
3,85061,2,4.5431368954,10.4466666666667
3,85061,6,4.5431368954,10.4466666666667
3,85062,8,4.5431368954,10.3866666666667
3,85063,1,4.5431368954,10.3866666666667
3,85063,2,4.5431368954,10.3866666666667
3,85063,3,4.5431368954,10.3866666666667
3,85063,4,4.5431368954,10.3866666666667
3,85063,6,4.5431368954,10.3666666666667
3,85064,9,4.5431368954,10.3666666666667
3,85066,4,4.5431368954,9.94666666666667
3,85066,6,4.5431368954,9.94666666666667
3,85066,9,4.5431368954,9.94666666666667
3,85067,1,4.5431368954,9.94666666666667
3,85067,3,4.5431368954,9.94666666666667
3,85067,4,4.5431368954,9.94666666666667
3,85067,6,4.5431368954,9.94666666666667
3,85067,7,4.5431368954,9.94666666666667
3,85069,2,4.5431368954,9.99333333333333
3,85069,4,4.5431368954,9.99333333333333
3,85069,7,4.5431368954,9.99333333333333
3,85069,8,4.5431368954,9.99333333333333
3,85069,9,4.5431368954,9.99333333333333
3,85070,7,4.5431368954,9.99333333333333
3,85070,8,4.5431368954,9.99333333333333
3,85070,9,4.5431368954,9.99333333333333
3,85071,8,4.5431368954,9.72333333333333
3,85071,9,4.5431368954,9.72333333333333
3,85073,1,4.5431368954,9.71333333333333
3,85073,2,4.5431368954,9.71333333333333
3,85074,6,4.5431368954,9.46
3,85075,2,4.5431368954,9.5
3,85075,6,4.5431368954,9.5
3,85075,7,4.5431368954,9.5
3,85075,8,4.5431368954,9.5
3,85076,3,4.5431368954,9.77
3,85076,7,4.5431368954,9.77
3,85076,9,4.5431368954,9.77
3,85079,1,4.5431368954,9.41666666666667
3,86052,4,4.5431368954,11.34
3,86052,7,4.5431368954,11.23
3,86052,8,4.5431368954,11.23
3,86053,4,4.5431368954,11.34
3,86053,7,4.5431368954,11.11
3,86053,8,4.5431368954,11.11
3,86053,9,4.5431368954,11.11
3,86054,1,4.5431368954,11.1166666666667
3,86054,7,4.5431368954,11.11
3,86056,1,4.5431368954,10.9466666666667
3,86056,7,4.5431368954,10.78
3,86057,3,4.5431368954,10.7933333333333
3,86057,4,4.5431368954,10.7933333333333
3,86057,6,4.5431368954,10.7933333333333
3,86057,7,4.5431368954,10.78
3,86057,8,4.5431368954,10.78
3,86058,2,4.5431368954,10.75
3,86058,6,4.5431368954,10.75
3,86058,7,4.5431368954,10.5266666666667
3,86059,3,4.5431368954,10.63
3,86059,9,4.5431368954,10.5866666666667
3,86060,1,4.5431368954,10.63
3,86060,2,4.5431368954,10.63
3,86060,3,4.5431368954,10.63
3,86060,4,4.5431368954,10.63
3,86060,6,4.5431368954,10.63
3,86060,8,4.5431368954,10.5866666666667
3,86061,1,4.5431368954,10.4466666666667
3,86061,2,4.5431368954,10.4466666666667
3,86061,6,4.5431368954,10.4466666666667
3,86061,8,4.5431368954,10.57
3,86061,9,4.5431368954,10.57
3,86062,1,4.5431368954,10.3866666666667
3,86062,2,4.5431368954,10.3866666666667
3,86066,6,4.5431368954,9.94666666666667
3,86066,8,4.5431368954,10.3166666666667
3,86069,6,4.5431368954,9.99333333333333
3,86071,1,4.5431368954,9.72333333333333
3,86071,4,4.5431368954,9.72333333333333
3,86073,4,4.5431368954,9.71333333333333
3,86074,4,4.5431368954,9.46
3,86075,2,4.5431368954,9.5
3,86075,4,4.5431368954,9.5
3,86075,9,4.5431368954,9.41333333333333
3,86077,3,4.5431368954,9.77
3,86077,6,4.5431368954,9.77
3,86077,9,4.5431368954,9.73666666666667
3,86079,6,4.5431368954,9.41666666666667
3,86079,7,4.5431368954,9.45666666666667
3,86079,8,4.5431368954,9.45666666666667
3,87051,4,4.5431368954,11.25
3,87052,1,4.5431368954,11.23
3,87058,1,4.5431368954,10.5266666666667
3,87058,2,4.5431368954,10.5266666666667
3,87058,3,4.5431368954,10.5266666666667
3,87058,4,4.5431368954,10.5266666666667
3,87059,1,4.5431368954,10.5866666666667
3,87059,4,4.5431368954,10.5866666666667
3,87060,1,4.5431368954,10.5866666666667
3,87061,2,4.5431368954,10.57
3,87061,3,4.5431368954,10.57
3,87061,4,4.5431368954,10.57
3,87062,1,4.5431368954,10.5033333333333
3,87063,1,4.5431368954,10.5033333333333
3,87063,9,4.5431368954,10.4233333333333
3,87064,9,4.5431368954,10.4233333333333
3,87066,1,4.5431368954,10.0566666666667
3,87067,8,4.5431368954,10.3166666666667
3,87068,1,4.5431368954,10.13
3,87068,2,4.5431368954,10.13
3,87068,7,4.5431368954,10.13
3,87069,1,4.5431368954,10.04
3,87069,6,4.5431368954,10.04
3,87069,7,4.5431368954,10.04
3,87069,8,4.5431368954,10.04
3,87069,9,4.5431368954,10.04
3,87070,1,4.5431368954,10.04
3,87070,7,4.5431368954,10.04
3,87070,9,4.5431368954,10.04
3,87071,4,4.5431368954,9.81333333333333
3,87071,9,4.5431368954,9.81333333333333
3,87072,3,4.5431368954,9.44
3,87074,8,4.5431368954,9.25333333333333
3,87077,2,4.5431368954,9.73666666666667
3,87077,7,4.5431368954,9.73666666666667
3,87079,1,4.5431368954,9.45666666666667
3,87080,2,4.5431368954,9.45666666666667
3,88052,8,4.5431368954,11.11
3,88052,9,4.5431368954,11.11
3,88053,2,4.5431368954,11.11
3,88053,7,4.5431368954,10.9866666666667
3,88053,8,4.5431368954,10.9866666666667
3,88053,9,4.5431368954,10.9866666666667
3,88054,2,4.5431368954,10.9866666666667
3,88055,1,4.5431368954,10.8766666666667
3,88056,2,4.5431368954,10.5633333333333
3,88056,6,4.5431368954,10.5633333333333
3,88056,8,4.5431368954,10.5633333333333
3,88059,1,4.5431368954,10.55
3,88059,2,4.5431368954,10.55
3,88059,3,4.5431368954,10.55
3,88059,8,4.5431368954,10.55
3,88059,9,4.5431368954,10.55
3,88060,2,4.5431368954,10.55
3,88061,1,4.5431368954,10.5733333333333
3,88061,3,4.5431368954,10.5733333333333
3,88061,4,4.5431368954,10.5733333333333
3,88063,2,4.5431368954,10.4833333333333
3,88063,4,4.5431368954,10.4833333333333
3,88063,6,4.5431368954,10.4233333333333
3,88063,7,4.5431368954,10.4233333333333
3,88065,4,4.5431368954,10.3433333333333
3,88065,6,4.5431368954,10.3433333333333
3,88066,6,4.5431368954,9.80666666666667
3,88068,6,4.5431368954,9.96333333333333
3,88070,9,4.5431368954,9.95666666666667
3,88071,2,4.5431368954,9.64666666666667
3,88071,7,4.5431368954,9.64666666666667
3,88072,8,4.5431368954,9.42666666666667
3,88074,3,4.5431368954,9.35666666666667
3,88077,3,4.5431368954,9.6
3,88077,6,4.5431368954,9.6
3,88079,3,4.5431368954,9.47
3,88079,9,4.5431368954,9.47
3,88080,1,4.5431368954,9.47
3,88080,3,4.5431368954,9.47
3,89054,1,4.5431368954,11.0133333333333
3,89054,7,4.5431368954,11.0133333333333
3,89054,8,4.5431368954,11.0133333333333
3,89054,9,4.5431368954,11.0133333333333
3,89055,2,4.5431368954,10.8566666666667
3,89055,7,4.5431368954,10.8566666666667
3,89055,8,4.5431368954,10.8566666666667
3,89056,3,4.5431368954,10.69
3,89056,4,4.5431368954,10.69
3,89056,6,4.5431368954,10.69
3,89056,7,4.5431368954,10.69
3,89056,8,4.5431368954,10.69
3,89056,9,4.5431368954,10.69
3,89057,6,4.5431368954,10.69
3,89058,1,4.5431368954,10.5933333333333
3,89058,3,4.5431368954,10.5933333333333
3,89058,4,4.5431368954,10.5933333333333
3,89058,7,4.5431368954,10.5933333333333
3,89058,9,4.5431368954,10.5933333333333
3,89059,3,4.5431368954,10.56
3,89059,6,4.5431368954,10.56
3,89059,7,4.5431368954,10.56
3,89059,8,4.5431368954,10.56
3,89061,7,4.5431368954,10.5266666666667
3,89061,8,4.5431368954,10.5266666666667
3,89064,8,4.5431368954,10.4166666666667
3,89066,1,4.5431368954,10.0566666666667
3,89066,4,4.5431368954,10.0233333333333
3,89066,6,4.5431368954,10.0233333333333
3,89066,7,4.5431368954,10.0233333333333
3,89067,1,4.5431368954,10.0233333333333
3,89068,1,4.5431368954,9.86333333333333
3,89068,2,4.5431368954,9.86333333333333
3,89069,9,4.5431368954,9.6
3,89073,6,4.5431368954,9.41333333333333
3,89074,3,4.5431368954,9.41333333333333
3,89074,6,4.5431368954,9.41333333333333
3,89074,9,4.5431368954,9.41333333333333
3,89075,3,4.5431368954,9.37
3,89075,4,4.5431368954,9.37
3,89078,2,4.5431368954,9.45666666666667
3,89078,6,4.5431368954,9.45666666666667
3,90052,1,4.5431368954,11.0733333333333
3,90052,2,4.5431368954,11.0733333333333
3,90052,3,4.5431368954,11.0733333333333
3,90052,6,4.5431368954,11.0733333333333
3,90052,8,4.5431368954,11.0733333333333
3,90052,9,4.5431368954,11.0733333333333
3,90053,3,4.5431368954,11.0733333333333
3,90054,1,4.5431368954,11.0133333333333
3,90054,2,4.5431368954,11.0133333333333
3,90054,4,4.5431368954,11.0133333333333
3,90054,8,4.5431368954,11.0133333333333
3,90055,3,4.5431368954,10.8566666666667
3,90055,7,4.5431368954,10.8566666666667
3,90056,7,4.5431368954,10.69
3,90056,8,4.5431368954,10.69
3,90056,9,4.5431368954,10.69
3,90057,4,4.5431368954,10.69
3,90058,1,4.5431368954,10.5933333333333
3,90058,2,4.5431368954,10.5933333333333
3,90058,3,4.5431368954,10.5933333333333
3,90059,8,4.5431368954,10.56
3,90059,9,4.5431368954,10.56
3,90060,1,4.5431368954,10.56
3,90060,2,4.5431368954,10.56
3,90060,6,4.5431368954,10.56
3,90060,7,4.5431368954,10.56
3,90060,8,4.5431368954,10.56
3,90060,9,4.5431368954,10.56
3,90061,1,4.5431368954,10.5266666666667
3,90061,2,4.5431368954,10.5266666666667
3,90063,2,4.5431368954,10.4966666666667
3,90063,4,4.5431368954,10.4966666666667
3,90065,4,4.5431368954,10.0566666666667
3,90065,8,4.5431368954,10.0566666666667
3,90066,9,4.5431368954,10.0233333333333
3,90067,1,4.5431368954,10.0233333333333
3,90067,7,4.5431368954,10.0233333333333
3,90067,8,4.5431368954,10.0233333333333
3,90069,2,4.5431368954,9.6
3,90072,4,4.5431368954,9.31666666666667
3,90072,9,4.5431368954,9.31666666666667
3,90073,6,4.5431368954,9.41333333333333
3,90073,8,4.5431368954,9.41333333333333
3,90076,3,4.5431368954,9.23
3,90076,7,4.5431368954,9.23
3,90076,9,4.5431368954,9.23
3,90077,1,4.5431368954,9.23
3,90077,3,4.5431368954,9.23
3,90079,7,4.5431368954,9.53333333333333
3,91052,8,4.5431368954,10.9633333333333
3,91053,2,4.5431368954,10.9633333333333
3,91053,9,4.5431368954,10.7433333333333
3,91054,3,4.5431368954,10.7433333333333
3,91054,4,4.5431368954,10.7433333333333
3,91054,6,4.5431368954,10.7433333333333
3,91054,9,4.5431368954,10.7433333333333
3,91055,2,4.5431368954,10.7766666666667
3,91055,4,4.5431368954,10.7766666666667
3,91055,6,4.5431368954,10.7766666666667
3,91055,8,4.5431368954,10.7766666666667
3,91056,1,4.5431368954,10.7766666666667
3,91056,4,4.5431368954,10.6066666666667
3,91056,7,4.5431368954,10.6066666666667
3,91056,8,4.5431368954,10.6066666666667
3,91056,9,4.5431368954,10.6066666666667
3,91057,2,4.5431368954,10.6066666666667
3,91057,3,4.5431368954,10.6066666666667
3,91057,9,4.5431368954,10.6066666666667
3,91058,4,4.5431368954,10.48
3,91058,6,4.5431368954,10.48
3,91059,1,4.5431368954,10.4866666666667
3,91059,7,4.5431368954,10.4866666666667
3,91059,8,4.5431368954,10.4866666666667
3,91059,9,4.5431368954,10.4866666666667
3,91060,3,4.5431368954,10.4866666666667
3,91060,7,4.5431368954,10.4866666666667
3,91062,3,4.5431368954,10.4166666666667
3,91062,6,4.5431368954,10.4166666666667
3,91062,7,4.5431368954,10.4166666666667
3,91062,8,4.5431368954,10.4166666666667
3,91062,9,4.5431368954,10.4166666666667
3,91063,3,4.5431368954,10.4166666666667
3,91063,6,4.5431368954,10.2966666666667
3,91063,7,4.5431368954,10.2966666666667
3,91064,8,4.5431368954,10.2966666666667
3,91067,3,4.5431368954,9.83666666666667
3,91068,1,4.5431368954,9.92333333333333
3,91069,2,4.5431368954,9.45666666666667
3,91069,4,4.5431368954,9.45666666666667
3,91069,7,4.5431368954,9.45666666666667
3,91070,4,4.5431368954,9.45666666666667
3,91071,2,4.5431368954,9.46666666666667
3,91074,1,4.5431368954,9.35333333333333
3,91075,7,4.5431368954,9.36333333333333
3,91078,7,4.5431368954,9.46666666666667
3,91078,9,4.5431368954,9.46666666666667
3,91079,3,4.5431368954,9.49333333333333
3,91079,9,4.5431368954,9.49333333333333
3,92051,9,4.5431368954,11.0266666666667
3,92053,1,4.5431368954,10.85
3,92053,2,4.5431368954,10.85
3,92053,3,4.5431368954,10.85
3,92053,4,4.5431368954,10.85
3,92053,6,4.5431368954,10.6233333333333
3,92053,7,4.5431368954,10.6233333333333
3,92054,6,4.5431368954,10.6233333333333
3,92054,8,4.5431368954,10.6233333333333
3,92055,6,4.5431368954,10.5466666666667
3,92055,7,4.5431368954,10.5466666666667
3,92055,9,4.5431368954,10.5466666666667
3,92056,4,4.5431368954,10.5733333333333
3,92056,6,4.5431368954,10.5733333333333
3,92056,9,4.5431368954,10.5733333333333
3,92057,1,4.5431368954,10.5733333333333
3,92057,2,4.5431368954,10.5733333333333
3,92057,3,4.5431368954,10.5733333333333
3,92057,4,4.5431368954,10.5733333333333
3,92057,8,4.5431368954,10.5733333333333
3,92058,4,4.5431368954,10.4666666666667
3,92059,4,4.5431368954,10.4566666666667
3,92059,6,4.5431368954,10.4566666666667
3,92060,1,4.5431368954,10.4566666666667
3,92060,7,4.5431368954,10.4566666666667
3,92060,8,4.5431368954,10.4566666666667
3,92060,9,4.5431368954,10.4566666666667
3,92061,1,4.5431368954,10.3166666666667
3,92061,2,4.5431368954,10.3166666666667
3,92061,3,4.5431368954,10.3166666666667
3,92061,4,4.5431368954,10.3166666666667
3,92061,6,4.5431368954,10.3166666666667
3,92062,6,4.5431368954,10.2933333333333
3,92063,6,4.5431368954,10.2266666666667
3,92063,7,4.5431368954,10.2266666666667
3,92063,8,4.5431368954,10.2266666666667
3,92064,6,4.5431368954,10.2266666666667
3,92066,1,4.5431368954,9.96333333333333
3,92066,7,4.5431368954,9.64333333333333
3,92066,8,4.5431368954,9.64333333333333
3,92068,1,4.5431368954,9.61
3,92069,1,4.5431368954,9.39666666666667
3,92070,8,4.5431368954,9.39666666666667
3,92071,7,4.5431368954,9.49666666666667
3,92073,1,4.5431368954,9.41333333333333
3,92073,2,4.5431368954,9.41333333333333
3,92073,4,4.5431368954,9.41333333333333
3,92073,8,4.5431368954,9.45
3,92074,9,4.5431368954,9.45
3,92075,6,4.5431368954,9.44333333333333
3,92075,9,4.5431368954,9.44333333333333
3,92076,7,4.5431368954,9.18333333333333
3,92076,8,4.5431368954,9.18333333333333
3,92077,2,4.5431368954,9.18333333333333
3,92077,3,4.5431368954,9.18333333333333
3,92077,9,4.5431368954,9.18333333333333
3,93052,8,4.5431368954,10.85
3,93053,6,4.5431368954,10.6233333333333
3,93053,7,4.5431368954,10.6233333333333
3,93054,1,4.5431368954,10.6233333333333
3,93054,2,4.5431368954,10.6233333333333
3,93054,3,4.5431368954,10.6233333333333
3,93054,7,4.5431368954,10.6233333333333
3,93054,8,4.5431368954,10.6233333333333
3,93054,9,4.5431368954,10.6233333333333
3,93056,1,4.5431368954,10.5466666666667
3,93056,4,4.5431368954,10.5733333333333
3,93056,6,4.5431368954,10.5733333333333
3,93056,8,4.5431368954,10.5733333333333
3,93057,2,4.5431368954,10.5733333333333
3,93057,3,4.5431368954,10.5733333333333
3,93057,6,4.5431368954,10.5733333333333
3,93058,2,4.5431368954,10.4666666666667
3,93058,3,4.5431368954,10.4666666666667
3,93058,4,4.5431368954,10.4666666666667
3,93058,6,4.5431368954,10.4666666666667
3,93058,8,4.5431368954,10.4666666666667
3,93059,7,4.5431368954,10.4566666666667
3,93060,1,4.5431368954,10.4566666666667
3,93060,4,4.5431368954,10.4566666666667
3,93060,9,4.5431368954,10.4566666666667
3,93062,3,4.5431368954,10.2933333333333
3,93063,3,4.5431368954,10.2933333333333
3,93063,9,4.5431368954,10.2266666666667
3,93064,2,4.5431368954,10.2266666666667
3,93064,6,4.5431368954,10.2266666666667
3,93064,7,4.5431368954,10.2266666666667
3,93064,8,4.5431368954,10.2266666666667
3,93064,9,4.5431368954,10.2266666666667
3,93065,1,4.5431368954,9.96333333333333
3,93065,2,4.5431368954,9.96333333333333
3,93065,3,4.5431368954,9.96333333333333
3,93069,4,4.5431368954,9.39666666666667
3,93069,8,4.5431368954,9.39666666666667
3,93071,2,4.5431368954,9.49666666666667
3,93071,8,4.5431368954,9.49666666666667
3,93072,5,4.5431368954,9.41333333333333
3,93072,6,4.5431368954,9.41333333333333
3,93072,9,4.5431368954,9.41333333333333
3,94052,2,4.5431368954,10.6033333333333
3,94052,7,4.5431368954,10.6033333333333
3,94052,8,4.5431368954,10.6033333333333
3,94053,1,4.5431368954,10.6033333333333
3,94053,2,4.5431368954,10.6033333333333
3,94053,3,4.5431368954,10.6033333333333
3,94053,4,4.5431368954,10.6033333333333
3,94053,7,4.5431368954,10.45
3,94054,1,4.5431368954,10.45
3,94054,2,4.5431368954,10.45
3,94056,2,4.5431368954,10.3666666666667
3,94058,1,4.5431368954,10.2666666666667
3,94060,1,4.5431368954,10.32
3,94060,2,4.5431368954,10.32
3,94060,3,4.5431368954,10.32
3,94060,7,4.5431368954,10.32
3,94060,8,4.5431368954,10.32
3,94061,1,4.5431368954,10.1833333333333
3,94061,2,4.5431368954,10.1833333333333
3,94061,3,4.5431368954,10.1833333333333
3,94061,4,4.5431368954,10.1833333333333
3,94061,6,4.5431368954,10.1833333333333
3,94061,7,4.5431368954,10.1833333333333
3,94061,8,4.5431368954,10.1833333333333
3,94062,1,4.5431368954,10.15
3,94062,7,4.5431368954,10.15
3,94063,1,4.5431368954,10.15
3,94063,2,4.5431368954,10.15
