region year month mean_T sd_T cv
south 1998 4 0.898522727272727 1.58925044440374 176.873705713328
north 1998 5 4.9618082618862 1.23951093874317 24.9810325857287
south 1998 5 8.12636363636364 0.980838802676046 12.0698364799603
north 1998 6 11.0713172252533 1.5374078296103 13.8864039240383
south 1998 6 13.4032954545455 0.71425065642723 5.3289182414091
north 1998 7 15.3296960249415 0.52442568055213 3.42097899200926
south 1998 7 15.7875568181818 0.572864447313781 3.62858201500842
north 1998 8 11.0312548713952 0.860167545110096 7.79754937346767
south 1998 8 12.8383522727273 0.516218606375684 4.02091012467617
north 1998 9 7.05113016367888 1.3404733665906 19.0107590623631
south 1998 9 10.1484659090909 0.726535877991862 7.15907098176324
north 1998 10 1.49992205767732 1.45991419196418 97.3326703538785
south 1998 10 4.57477272727273 0.696298958344917 15.2204054683175
north 1998 11 -7.68651597817615 1.84814633414251 -24.0440056247829
south 1998 11 -4.20056818181818 0.89549419496856 -21.3184063728482
north 1998 12 -9.99828526890101 1.99117715158129 -19.9151864347651
south 1998 12 -4.9175 1.69893472291408 -34.5487488137078
north 1999 1 -15.1922057677319 1.84965782088214 -12.1750445535092
south 1999 1 -9.23198863636364 2.26202667128626 -24.5020521621574
north 1999 2 -12.3637568199532 1.33047933725796 -10.7611250903186
south 1999 2 -9.36926136363636 1.57140939331365 -16.7719666719145
north 1999 3 -5.68721745908028 1.40915503563417 -24.7775831638773
south 1999 3 -2.92193181818182 1.0232136312622 -35.0183951896216
north 1999 4 1.42291504286828 1.56561788397147 110.028908037653
south 1999 4 4.29772727272727 0.612987590188709 14.2630639705464
north 1999 5 3.73764614185503 1.41568318687734 37.8763299988244
south 1999 5 6.52255681818182 0.887796902212591 13.6111792807666
north 1999 6 15.0628994544037 1.1753560266637 7.8029866044155
south 1999 6 17.5102272727273 0.939190290614526 5.36366705004078
north 1999 7 14.8287607170694 0.855134410040713 5.76672876686431
south 1999 7 17.1688068181818 0.869225441251728 5.06281799578067
north 1999 8 10.3719407638348 1.08439141127076 10.455048249522
south 1999 8 13.4076704545455 1.00733141084245 7.5130979259782
north 1999 9 8.71862821512081 0.639083773801616 7.33009549246803
south 1999 9 10.8114772727273 0.979717029110736 9.06182387842726
north 1999 10 2.69220576773188 1.14391221096471 42.4897764010225
south 1999 10 5.52221590909091 0.723338447308373 13.0986991312234
north 1999 11 -2.7514419329696 1.33714041411895 -48.5978060484014
south 1999 11 0.359943181818182 1.57358922699854 437.177117524456
north 1999 12 -10.894388152767 2.37339642796776 -21.7854953824549
south 1999 12 -4.79892045454545 1.57937746330981 -32.9110990329888
north 2000 1 -9.80257209664848 1.81358229552809 -18.5010860174969
south 2000 1 -5.12090909090909 1.64421402631437 -32.1078542330162
north 2000 2 -8.69056897895557 1.5054907007728 -17.3232696779507
south 2000 2 -4.57926136363636 1.48589216299593 -32.4482934037202
north 2000 3 -5.44325798908807 0.892047191341378 -16.3881115524863
south 2000 3 -2.81119318181818 1.04175735284957 -37.0574800617506
north 2000 4 0.65448168355417 1.37952537970861 210.781357885691
south 2000 4 4.12607954545455 1.02911370293403 24.9416835423773
north 2000 5 7.03460639127046 1.39670424312638 19.8547603865883
south 2000 5 9.51488636363636 0.668919341498489 7.03023994122452
north 2000 6 11.9473109898675 1.11153301080044 9.30362498928113
south 2000 6 13.6272159090909 0.502425248332292 3.68692513338045
north 2000 7 15.7045206547155 0.654799739665518 4.16949841426013
south 2000 7 16.2729545454545 0.546274079838477 3.35694466737797
north 2000 8 12.2597817614965 0.704722613299147 5.7482476198102
south 2000 8 14.0341477272727 0.674179737258645 4.80385236325041
north 2000 9 7.13881527669525 0.682399066625604 9.55899599830387
south 2000 9 8.43318181818182 0.771987600978742 9.15416763948274
north 2000 10 5.08324240062354 1.02415054090289 20.14758416355
south 2000 10 7.45482954545455 0.815023428292758 10.9328244639705
north 2000 11 -1.09119251753702 1.29809366870672 -118.961012639338
south 2000 11 2.40346590909091 1.46616741122752 61.0022137481488
north 2000 12 -7.38643803585347 2.61641047260804 -35.4218157643521
south 2000 12 -1.15511363636364 1.68033707216954 -145.469416970899
north 2001 1 -6.37474668745129 0.772399159957959 -12.1165467088823
south 2001 1 -3.70954545454545 1.3657592241343 -36.817427926669
north 2001 2 -13.4701480904131 1.00408940432328 -7.45418237114931
south 2001 2 -10.0814772727273 1.41896842140688 -14.075004912678
north 2001 3 -10.6536243180047 1.57244472331936 -14.759716284175
south 2001 3 -6.27676136363636 1.61328684717369 -25.7025359689484
north 2001 4 0.372486360093531 1.99690454067003 536.101386415496
south 2001 4 4.37642045454545 0.743901278723483 16.9979389880342
north 2001 5 4.87669524551832 1.22032743740283 25.0236558973889
south 2001 5 7.80579545454545 0.845891279018883 10.83670823742
north 2001 6 13.6568978955573 0.635584449566436 4.6539445079486
south 2001 6 13.9163636363636 0.449779636065456 3.23201985675465
north 2001 7 15.7454403741231 1.26515179673819 8.03503596391884
south 2001 7 18.7026704545455 0.877589548745889 4.69232215195559
north 2001 8 12.1629773967264 0.948465969899056 7.79797527334326
south 2001 8 14.7199431818182 0.856473856532326 5.81845898420469
north 2001 9 8.73460639127046 0.834608036314348 9.55518770884138
south 2001 9 10.7114204545455 0.737465062185376 6.88484842243708
north 2001 10 1.52439594699922 1.6994186412708 111.481445789469
south 2001 10 5.98625 1.39617101052116 23.3229653041747
north 2001 11 -6.43920498830865 1.52061189062482 -23.6149011156768
south 2001 11 -2.12181818181818 1.58315862587712 -74.6133028476792
north 2001 12 -12.7795791114575 0.897302671792043 -7.02137890431436
south 2001 12 -9.84965909090909 2.11745766062628 -21.4977761268979
north 2002 1 -11.9541699142634 1.84351229734206 -15.421499866272
south 2002 1 -6.45085227272727 1.86457028682601 -28.9042471908556
north 2002 2 -7.56118472330475 2.07821082130778 -27.4852539298823
south 2002 2 -2.75517045454545 1.0765770585905 -39.0747896129029
north 2002 3 -6.08830865159782 1.48462863238951 -24.3849107748485
south 2002 3 -1.831875 1.13801983667422 -62.1232254752217
north 2002 4 2.13491816056118 0.80284967615454 37.60564179863
south 2002 4 3.92892045454545 0.98237392418898 25.0036603070559
north 2002 5 7.89579111457521 1.28466816223727 16.2702906345361
south 2002 5 10.7091477272727 0.662914611845737 6.19017151250522
north 2002 6 14.13226812159 0.916338138920895 6.48401325984606
south 2002 6 15.4690340909091 0.465795582529632 3.01114846468257
north 2002 7 16.3435697583788 1.0151559944476 6.21134800692585
south 2002 7 18.1911363636364 0.469393986716512 2.58034450038437
north 2002 8 14.0862042088854 1.30117725840801 9.23724545741883
south 2002 8 17.188125 1.08696389685933 6.32392362086805
north 2002 9 6.19049103663289 1.10502468564591 17.8503559589507
south 2002 9 9.17164772727273 1.043966727123 11.3825427901976
north 2002 10 -2.49236165237724 0.602507205822548 -24.1741484526481
south 2002 10 -0.623409090909091 0.904695459598888 -145.120671609009
north 2002 11 -10.101714731099 1.88638612050271 -18.6739199305966
south 2002 11 -5.29960227272727 1.51191773481031 -28.5288906035632
north 2002 12 -14.44621979735 1.11166315999615 -7.69518376149916
south 2002 12 -10.8259090909091 2.16123511124014 -19.9635438750821
north 2003 1 -18.2615744349182 1.49473220086223 -8.18512229703553
south 2003 1 -13.1390340909091 2.31118450688704 -17.590216228194
north 2003 2 -7.46235385814497 0.404587279689351 -5.42171126403707
south 2003 2 -6.98147727272727 0.648423179945361 -9.28776467522695
north 2003 3 -3.08121590023383 1.08254384324123 -35.1336575654786
south 2003 3 -1.60267045454545 0.726411291833063 -45.3250566748038
north 2003 4 -1.02891660171473 0.867904569473653 -84.3513038886976
south 2003 4 1.11045454545455 0.809988677678164 72.9420831310667
north 2003 5 7.36344505066251 1.11718793011659 15.1720821222951
south 2003 5 9.60767045454545 0.630748244426755 6.56504870156474
north 2003 6 10.7345284489478 1.069117030275 9.95960870903274
south 2003 6 12.1904545454545 0.741293844682068 6.08093686677561
north 2003 7 18.4520654715511 0.853597519806224 4.62602694057356
south 2003 7 19.7157954545455 0.502919778680765 2.55084700914168
north 2003 8 12.5437256430242 0.968681571555912 7.7224390832768
south 2003 8 14.7005681818182 0.716618072679628 4.874764456832
north 2003 9 7.56328916601715 1.15504081406348 15.2716733250558
south 2003 9 10.2248863636364 0.744763785908571 7.28383435690042
north 2003 10 0.849181605611847 1.01895707008462 119.992833494131
south 2003 10 2.73960227272727 0.6270343680272 22.8877882847932
north 2003 11 -2.68098207326578 1.40674105919842 -52.4711102407645
south 2003 11 0.955965909090909 1.11191218041763 116.312953196733
north 2003 12 -8.60818394388153 2.18182895493738 -25.3459843465377
south 2003 12 -3.08761363636364 1.44957110303662 -46.9479434202725
north 2004 1 -10.857209664848 0.81150118523331 -7.47430702992388
south 2004 1 -8.90875 1.83390239157046 -20.58540638777
north 2004 2 -11.1315666406859 1.4653702952581 -13.1640975844512
south 2004 2 -6.75193181818182 1.73118299449896 -25.6398174791573
north 2004 3 -5.56656274356976 0.98951426875253 -17.776037284329
south 2004 3 -2.48727272727273 0.817974212927029 -32.8863901396101
north 2004 4 0.739594699922058 1.28764335925252 174.101215082831
south 2004 4 3.45909090909091 1.18480874876537 34.2520269025469
north 2004 5 6.22844894777864 1.22767477202661 19.7107623795239
south 2004 5 8.90494318181818 0.717334698803133 8.0554663197376
north 2004 6 11.0938425565082 1.06561685394159 9.60548023386587
south 2004 6 12.3832954545455 0.511076229234426 4.12714233549866
north 2004 7 15.9089633671083 0.351114696158154 2.20702435511342
south 2004 7 16.0332386363636 0.506043936871846 3.1562178318991
north 2004 8 12.6332034294622 0.965450568510807 7.64216751437134
south 2004 8 15.1359090909091 0.823203349867351 5.43874401546044
north 2004 9 8.44801247077163 1.31214845430958 15.5320373738715
south 2004 9 11.1036363636364 0.689553631757777 6.21016043010934
north 2004 10 1.03507404520655 1.19192605832845 115.153699761702
south 2004 10 4.07505681818182 1.00891280914798 24.7582513364348
north 2004 11 -5.76063912704599 2.0303166902355 -35.2446429199712
south 2004 11 -1.69698863636364 1.16570133478409 -68.6923477155389
north 2004 12 -6.12424006235386 1.28148830391008 -20.9248542000743
south 2004 12 -2.49795454545455 1.64246736777772 -65.752492204731
north 2005 1 -6.73055339049104 1.36394465185831 -20.264970392855
south 2005 1 -3.05198863636364 1.2612096668018 -41.3241927500914
north 2005 2 -9.55713172252533 0.888320052344285 -9.29483947836139
south 2005 2 -7.10159090909091 1.55972176230657 -21.9629908603991
north 2005 3 -9.66835541699143 0.953070098707229 -9.85762373849308
south 2005 3 -7.54369318181818 1.17585380645018 -15.5872432522073
north 2005 4 0.892361652377241 1.15483287017174 129.413099172883
south 2005 4 3.25420454545455 0.733231683536447 22.5318253138273
north 2005 5 5.36952455183164 1.5244851334069 28.3914361260694
south 2005 5 8.73948863636364 0.721348911614165 8.2539029642163
north 2005 6 12.9976617303196 0.782119298363634 6.01738462341414
south 2005 6 13.8299431818182 0.49092503229381 3.54972559062437
north 2005 7 16.7312548713952 0.915168023607118 5.46981102518346
south 2005 7 18.0290909090909 0.597507874194154 3.31413201701074
north 2005 8 13.9089633671083 0.931795325325347 6.69924350745534
south 2005 8 15.3684090909091 0.520092890561037 3.38416870272336
north 2005 9 8.29095869056898 1.27741546328628 15.4073311779897
south 2005 9 10.9246590909091 0.726056030588181 6.64602917625471
north 2005 10 3.31683554169914 1.12097306748118 33.7964621214513
south 2005 10 5.85698863636364 0.853789346231786 14.5772751022763
north 2005 11 0.27373343725643 1.50185138393747 548.654705464629
south 2005 11 3.07642045454545 0.491572784693477 15.9787256636905
north 2005 12 -8.99142634450507 1.11674451991884 -12.4201041873775
south 2005 12 -5.43738636363636 1.31502014659184 -24.1847839871433
north 2006 1 -9.59220576773188 1.42429391261575 -14.8484503679755
south 2006 1 -6.36693181818182 1.68098678209539 -26.401834197361
north 2006 2 -13.8578332034295 1.02787543342303 -7.41728824653956
south 2006 2 -11.0319886363636 2.33734409022691 -21.1869697048323
north 2006 3 -11.3611067809821 0.690027712239973 -6.07359587003482
south 2006 3 -8.79448863636364 1.33189255247255 -15.1446275905732
north 2006 4 1.80678098207327 0.798756348784684 44.2088087438311
south 2006 4 3.01732954545455 0.451704779690502 14.9703495387493
north 2006 5 7.49781761496493 1.28395653175881 17.1244033623351
south 2006 5 9.58045454545455 0.597525519191498 6.23692243782936
north 2006 6 13.5957911145752 0.8872811070259 6.52614547802739
south 2006 6 15.1518181818182 0.595584559480734 3.93077947698331
north 2006 7 14.962587685113 1.06488564747034 7.11698851749983
south 2006 7 17.2703977272727 0.822546041672655 4.76275100702355
north 2006 8 15.1206547155105 1.10575104541907 7.3128516338966
south 2006 8 17.346875 0.806505249665091 4.6492826498438
north 2006 9 8.058924395947 1.55384514145031 19.2810487492819
south 2006 9 12.0370454545455 1.00952953327116 8.38685487301158
north 2006 10 0.018784099766173 2.01578739763049 10731.3495068876
south 2006 10 5.39238636363636 1.38629652871711 25.7084050591333
north 2006 11 -4.71816056118472 1.47939747689281 -31.3553864415614
south 2006 11 -0.0825568181818182 1.43335449673601 -1736.2036574366
north 2006 12 -3.24091971940764 1.97575430701632 -60.9627660686836
south 2006 12 1.51892045454545 1.15534203024829 76.0633663725353
north 2007 1 -10.6017926734217 2.18898210354719 -20.6472826905481
south 2007 1 -5.20579545454545 1.83551918854274 -35.259149241833
north 2007 2 -16.9526890101325 1.35290126304429 -7.98045231783389
south 2007 2 -13.3547159090909 2.51718153407171 -18.8486340795778
north 2007 3 -1.43242400623539 1.1258247666053 -78.5957762299815
south 2007 3 1.33528409090909 0.66230378923934 49.600215695555
north 2007 4 0.604053000779423 1.2382108413644 204.983807673617
south 2007 4 3.66852272727273 0.84139498095725 22.9355259189784
north 2007 5 6.28986749805144 1.45403529020971 23.1171052595331
south 2007 5 9.42892045454546 0.739342681213238 7.84122301993563
north 2007 6 12.1978955572876 0.937086598610491 7.68236286504872
south 2007 6 14.2961363636364 0.782669637084838 5.4746934218929
north 2007 7 14.5194076383476 0.977997711668577 6.73579622549862
south 2007 7 16.2453977272727 0.583807814518381 3.59368126480699
north 2007 8 13.8226812159002 1.15265750617196 8.33888511330245
south 2007 8 16.1239204545455 0.700297568873975 4.34322143208388
north 2007 9 6.57038191738114 1.01237834648309 15.4082115653729
south 2007 9 9.31085227272727 0.904339459925437 9.71274630330424
north 2007 10 3.9141075604053 0.741806336268314 18.9521193482864
south 2007 10 5.68960227272727 0.76799234054021 13.4981726969129
north 2007 11 -4.75050662509743 1.33609064013974 -28.1252242251602
south 2007 11 -1.286875 1.20127533435799 -93.3482532769685
north 2007 12 -2.62431800467654 1.19253439471132 -45.4416878056021
south 2007 12 0.275340909090909 0.929581380917793 337.611066944968
north 2008 1 -7.2448168355417 1.61185473537583 -22.2483849069637
south 2008 1 -2.52034090909091 1.50673526634601 -59.7829944715493
north 2008 2 -7.28067030397506 2.13148535428999 -29.2759494016128
south 2008 2 -2.11318181818182 1.57424087335942 -74.4962340587377
north 2008 3 -7.09204988308652 1.6087463042558 -22.683798489523
south 2008 3 -2.75426136363636 1.32290531644477 -48.0312193283713
north 2008 4 -0.319173811379579 1.60624471790291 -503.250787074343
south 2008 4 3.99488636363636 1.14562071903297 28.6771791423414
north 2008 5 5.22135619641465 1.46151216761369 27.991045097005
south 2008 5 8.77727272727273 1.03449072894457 11.7860155550391
north 2008 6 11.2221356196415 0.940305385883996 8.3790235455561
south 2008 6 13.1691477272727 0.661176583854472 5.02064824199067
north 2008 7 13.6901013250195 0.795494472755085 5.8107274290313
south 2008 7 15.5411363636364 0.7547769897825 4.85663964411606
north 2008 8 10.6431800467654 1.02349460451308 9.61643606531054
south 2008 8 13.2140909090909 0.908350041800624 6.87410165443698
north 2008 9 5.72517537022603 0.858561015189484 14.9962395851568
south 2008 9 8.13357954545454 0.931345816881 11.4506265252116
north 2008 10 2.63382696804365 1.67066828987061 63.4312090407194
south 2008 10 6.33755681818182 0.950152584711702 14.992411302504
north 2008 11 -3.68854247856586 2.22816700836987 -60.407790375677
south 2008 11 0.857613636363636 0.988903176494156 115.308704825077
north 2008 12 -3.49898674980514 1.18301443503046 -33.8102004843643
south 2008 12 -1.09323863636364 1.04387804635048 -95.4849208241172
north 2009 1 -10.5664848012471 1.22902331961873 -11.6313357065888
south 2009 1 -6.549375 1.81217838886673 -27.6694858496685
north 2009 2 -11.324941543258 1.31018507184183 -11.5690228230963
south 2009 2 -7.09471590909091 1.53007389603223 -21.5663870919997
north 2009 3 -6.19610288386594 1.11600206974354 -18.0113547283003
south 2009 3 -3.21823863636364 0.940958754032024 -29.2383151267873
north 2009 4 -1.03000779423227 1.27933738087518 -124.206572808389
south 2009 4 2.62943181818182 1.20614200184146 45.8708224910535
north 2009 5 8.3485580670304 1.10136946111571 13.1923315651978
south 2009 5 10.54 0.485329986848296 4.60464883157776
north 2009 6 11.5289945440374 1.08160819586474 9.38163507436242
south 2009 6 13.1561363636364 0.452039612028567 3.4359602206466
north 2009 7 14.0840218238504 0.963346370944835 6.83999487499709
south 2009 7 16.0026136363636 0.646039219162632 4.0370856526499
north 2009 8 13.8074045206547 0.607673023230483 4.401066270793
south 2009 8 15.0401704545455 0.698170250858213 4.64203682377291
north 2009 9 9.09563522992985 1.01987104094682 11.2127522175785
south 2009 9 11.4115909090909 0.807203056233986 7.07353657053144
north 2009 10 -1.64325798908807 1.214835871507 -73.9284932478052
south 2009 10 1.74517045454545 1.11684068459224 63.9960802501167
north 2009 11 -1.42182385035074 1.28992523945897 -90.7232804640859
south 2009 11 1.16846590909091 1.06083833592115 90.7889847420966
north 2009 12 -10.6776305533905 1.01779333545624 -9.53201490131219
south 2009 12 -7.78681818181818 1.75327099189389 -22.5158845494516
north 2010 1 -15.476539360873 1.08593469475886 -7.01665061831763
south 2010 1 -14.4396590909091 2.14691653176037 -14.8681940359106
north 2010 2 -15.1843335931411 1.66589050952362 -10.9711137423648
south 2010 2 -11.0924431818182 1.48267798033114 -13.3665591612984
north 2010 3 -8.71769290724864 1.40674449939842 -16.1366604027625
south 2010 3 -4.38772727272727 1.23358693677438 -28.1144852471111
north 2010 4 1.43219017926734 0.839424690438349 58.6112586575457
south 2010 4 3.44227272727273 0.56579340474831 16.4366234048103
north 2010 5 8.89555728760717 1.46239515579216 16.4396125898654
south 2010 5 10.9201704545455 0.527047807180526 4.82636978400961
north 2010 6 11.0024941543258 0.997536755099236 9.06646021445092
south 2010 6 13.2689772727273 0.800435554787729 6.03238319228208
north 2010 7 17.1067030397506 1.72441908504185 10.0803707238902
south 2010 7 20.8796590909091 1.01300014716432 4.85161248444607
north 2010 8 12.1014029618083 1.32470156020538 10.946677541324
south 2010 8 16.0051136363636 1.07777537533454 6.73394391206215
north 2010 9 7.64411535463757 0.8659817505578 11.3287373408412
south 2010 9 10.0633522727273 0.839693974138899 8.34407811017962
north 2010 10 2.29680436477007 0.815363828658997 35.4999250770155
south 2010 10 3.83823863636364 0.841327539923094 21.9196256312028
north 2010 11 -8.48674980514419 2.07658267117874 -24.4685270434157
south 2010 11 -3.88085227272727 1.31879851291823 -33.9821879381006
north 2010 12 -14.3801247077163 0.830062672692912 -5.77229119749918
south 2010 12 -12.6368181818182 1.99532628751367 -15.7897839377363
north 2011 1 -11.6346843335931 1.50272932845485 -12.9159441319433
south 2011 1 -7.67846590909091 1.69762129303052 -22.108860195897
north 2011 2 -17.6809041309431 1.05664163158747 -5.97617420332173
south 2011 2 -13.8667045454545 2.06082451008761 -14.8616746201832
north 2011 3 -5.44302416212003 0.872274031572192 -16.0255403171395
south 2011 3 -3.06352272727273 0.879130196749808 -28.6967088222794
north 2011 4 2.61925175370226 0.724366677861794 27.6554812586425
south 2011 4 4.38647727272727 0.664625615007766 15.1516940288291
north 2011 5 7.03600935307872 1.15491771150557 16.4143856773047
south 2011 5 9.41982954545455 0.569161011889576 6.04215829111493
north 2011 6 14.4908028059236 0.905517613032249 6.24891267350686
south 2011 6 16.0790909090909 0.579246214543879 3.60248112171803
north 2011 7 16.9091971940764 1.1468166185402 6.78220618860577
south 2011 7 19.2034659090909 0.81221797762702 4.22953846702494
north 2011 8 12.8078721745908 1.10803000511189 8.65116383117943
south 2011 8 15.3536931818182 0.7789571877526 5.07341900432816
north 2011 9 9.25471551052221 0.938456832014594 10.1403098879442
south 2011 9 11.5264772727273 0.892125286317542 7.73979131012035
north 2011 10 3.453546375682 1.00332184771483 29.051929193124
south 2011 10 6.03176136363636 0.9914685932724 16.4374638434746
north 2011 11 -0.756975837879969 1.41993415347183 -187.579851617006
south 2011 11 2.73829545454545 1.32145863349843 48.2584387051758
north 2011 12 -2.42548713951676 1.44428416985371 -59.5461483313188
south 2011 12 0.602386363636364 0.883166423690613 146.611290859789
north 2012 1 -11.2490257209665 1.09426468310268 -9.72763962183086
south 2012 1 -7.69238636363636 1.7892067881599 -23.2594503653363
north 2012 2 -13.9367108339829 1.32095818048935 -9.47826353165312
south 2012 2 -10.4228977272727 2.23037677745471 -21.3988166804964
north 2012 3 -4.6103663289166 1.14621813471272 -24.8617583276094
south 2012 3 -1.57301136363636 1.32139606944896 -84.0042290854314
north 2012 4 -1.35237724084178 1.10036876864128 -81.3655195762064
south 2012 4 1.83443181818182 1.06589952772011 58.1051591645729
north 2012 5 6.48823070927514 1.22910374221797 18.9435887423196
south 2012 5 9.59113636363636 0.837909947276987 8.73629479874587
north 2012 6 10.9993764614185 0.955605639475539 8.68781646693723
south 2012 6 12.811875 0.597399049157306 4.66285418143173
north 2012 7 14.6578332034295 1.25499587493512 8.56194675923511
south 2012 7 16.8795454545455 0.54043106852911 3.20169207153371
north 2012 8 12.1872174590803 0.88421341262781 7.25525260869956
south 2012 8 14.3228977272727 0.71399046816098 4.9849582239315
north 2012 9 7.55113016367888 1.08692622938726 14.3942192205268
south 2012 9 10.2394886363636 0.852106889476361 8.32177191398272
north 2012 10 1.04247856586126 1.32606620280746 127.203210332858
south 2012 10 4.28761363636364 0.89584664071468 20.893828518431
north 2012 11 -2.43296960249415 1.66957620380842 -68.6229783593208
south 2012 11 1.556875 1.18846952582499 76.3368623572853
north 2012 12 -13.8433359314108 1.02459250383679 -7.40134104173525
south 2012 12 -9.96448863636364 2.02727991794514 -20.3450472164416
north 2013 1 -9.67708495713172 1.16903172653442 -12.0804119392677
south 2013 1 -6.84676136363636 1.14021569720005 -16.6533582323435
north 2013 2 -7.5730319563523 1.4627690775283 -19.3155011884154
south 2013 2 -3.74551136363636 0.880482754223375 -23.5076780909443
north 2013 3 -12.0692907248636 1.3194424124181 -10.9322282683932
south 2013 3 -8.60107954545455 1.46384277606313 -17.0192912218412
north 2013 4 -0.514185502727981 0.865864083691968 -168.395273514748
south 2013 4 1.78136363636364 0.474912832594818 26.6600722558969
north 2013 5 9.7651597817615 1.09001017694255 11.1622359623687
south 2013 5 12.2740909090909 0.707933819674127 5.76770878525749
north 2013 6 14.8540919719408 1.04674147719659 7.04682237846566
south 2013 6 16.7506818181818 0.838661858778733 5.00673266844827
north 2013 7 14.725175370226 0.696546436930143 4.73030995840324
south 2013 7 16.3194886363636 0.744409346794919 4.56147470905553
north 2013 8 14.0278254091972 0.656835314946398 4.68237446493845
south 2013 8 15.6603977272727 0.733309537329831 4.68257288288896
north 2013 9 9.30982073265783 0.809400819759234 8.6940537632475
south 2013 9 10.7678977272727 0.687960387620638 6.38899444483193
north 2013 10 1.48222915042868 1.44578974112083 97.5415805783261
south 2013 10 5.08028409090909 1.00603236185851 19.8026792174626
north 2013 11 -3.41644583008574 2.36263869793778 -69.154870747021
south 2013 11 1.83494318181818 1.16027701361927 63.232312864837
north 2013 12 -5.382151208106 2.22611455417719 -41.3610556095946
south 2013 12 -0.332840909090909 1.26054884755601 -378.724133099791
north 2014 1 -12.8304754481684 1.62346733432773 -12.6532125865959
south 2014 1 -9.33045454545455 1.33730479044143 -14.3326864080048
north 2014 2 -3.18417770849571 1.19964529582279 -37.6751992397288
south 2014 2 -0.981590909090909 0.699997378966321 -71.3125368708454
north 2014 3 -2.47139516757599 1.48003884363424 -59.8867742015494
south 2014 3 0.686022727272727 0.638786227817932 93.1144410269638
north 2014 4 0.496258768511302 1.3088448784428 263.742418571087
south 2014 4 3.89926136363636 0.857216644194444 21.9840776047652
north 2014 5 6.51332813717849 1.67886329776585 25.7758132617761
south 2014 5 9.62278409090909 0.600093018161366 6.23616837385233
north 2014 6 10.666017147311 0.858561702077144 8.04950611103786
south 2014 6 12.5688068181818 0.566075974827554 4.50381633687518
north 2014 7 17.9686671862822 0.755974859510944 4.20718382545412
south 2014 7 19.1788636363636 0.497608680266868 2.59456811259343
north 2014 8 14.1183164458301 0.975838998000149 6.91186517701527
south 2014 8 16.165 0.738983522022981 4.57150338399617
north 2014 9 8.27872174590803 1.08177683026666 13.0669548206685
south 2014 9 10.7696022727273 0.90833538896514 8.43425194322533
north 2014 10 -0.376383476227592 1.20740513505764 -320.791217287007
south 2014 10 3.75147727272727 1.71906940977963 45.8237991278004
north 2014 11 -3.85510522213562 1.95193692770307 -50.6325201318825
south 2014 11 0.636875 1.18243175791991 185.661512529133
north 2014 12 -6.61169134840218 1.85332787282549 -28.0310706468985
south 2014 12 -2.53698863636364 1.38798180276451 -54.7098155218368
north 2015 1 -10.828604832424 2.25489244525423 -20.8234807729102
south 2015 1 -5.11630681818182 2.31249688404666 -45.1985575968341
north 2015 2 -5.04318004676539 1.65146080690128 -32.7464177679023
south 2015 2 -1.65664772727273 1.0793640932061 -65.1535070152187
north 2015 3 -1.85908028059236 0.90227728646039 -48.5335300406121
south 2015 3 0.289090909090909 0.849174613621879 293.739646221405
north 2015 4 1.31137957911146 0.989545136583558 75.4583304746927
south 2015 4 3.63261363636364 0.813797999721437 22.4025476195722
north 2015 5 6.70771628994544 1.1427426872411 17.0362406196878
south 2015 5 8.74994318181818 0.426948926917107 4.8794479923513
north 2015 6 10.4039750584567 0.880872195412277 8.46668884212935
south 2015 6 12.4679545454545 0.692086609562464 5.55092342564545
north 2015 7 12.5248636009353 1.19667273091122 9.55437734924203
south 2015 7 14.865 0.628571207076 4.22853149731584
north 2015 8 13.7244738893219 0.843841376227462 6.14844243234707
south 2015 8 15.7695454545455 0.725436347631431 4.600236257427
north 2015 9 9.7169914263445 0.751975861643376 7.73877251352342
south 2015 9 11.4847159090909 0.766762223967625 6.67637083961896
north 2015 10 1.83476227591582 1.26212361050167 68.7894899011742
south 2015 10 4.42221590909091 0.809768865581341 18.3113823980568
north 2015 11 -0.752766952455183 1.8203130307422 -241.816278571365
south 2015 11 2.94647727272727 1.12667742648922 38.2381169852488
north 2015 12 -5.77162899454404 2.45118445299859 -42.469542919611
south 2015 12 0.417613636363636 1.42636069048839 341.550315001301
north 2016 1 -16.0102104442712 1.26543396611808 -7.90391838085351
south 2016 1 -13.1377840909091 2.42803145744852 -18.4812860422074
north 2016 2 -5.4257209664848 1.22159176232489 -22.5148283494632
south 2016 2 -2.27295454545455 0.971905706783689 -42.7595751409682
north 2016 3 -3.33460639127046 1.00492681652635 -30.1362949209571
south 2016 3 -1.05323863636364 0.788296116540173 -74.844967638275
north 2016 4 1.71971940763835 0.972793354359535 56.5669812202358
south 2016 4 3.73568181818182 0.506422190274905 13.5563523587612
north 2016 5 9.78636009353079 1.15871226792569 11.840073907475
south 2016 5 12.2934659090909 0.826719393869097 6.72486831608444
north 2016 6 12.1547155105222 0.935493133808037 7.69654487592235
south 2016 6 14.3018181818182 0.687041668741278 4.80387640233541
north 2016 7 16.6495713172253 0.680132170453553 4.0849830755096
south 2016 7 17.0227840909091 0.564868968568152 3.3183113029661
north 2016 8 12.4106780982073 1.04134637365929 8.39072905943559
south 2016 8 14.7203977272727 0.673420380915229 4.5747431108303
north 2016 9 8.59056897895557 0.826839123736198 9.62496344260452
south 2016 9 10.8938068181818 0.941012510442086 8.63805028074788
north 2016 10 1.81114575214341 0.782217843615695 43.1891162094477
