region year tkg species component ddiff12 bm
2 2005 4 2 2 -4073.154913 0.258604276980628
2 2005 6 2 6 -4073.154913 0.0359114550043505
2 2005 6 2 2 -4073.154913 0.0452427832506725
2 2005 7 2 6 -4073.154913 0
2 2005 7 2 2 -4073.154913 0
2 2005 1 3 6 -4073.154913 2.50371287503155
2 2005 1 3 2 -4073.154913 3.74990329792513
2 2005 2 3 6 -4073.154913 1.67022968874677
2 2005 2 3 2 -4073.154913 2.30345367177221
2 2005 4 3 6 -4073.154913 0.633983802255282
2 2005 4 3 2 -4073.154913 0.765307960445771
2 2005 6 3 6 -4073.154913 0.247162431494484
2 2005 6 3 2 -4073.154913 0.237094619619255
2 2005 7 3 6 -4073.154913 0.00711947929974501
2 2005 7 3 2 -4073.154913 0.00922405803577521
2 2005 1 1 7 -4073.154913 1.57025398030512
2 2005 1 1 3 -4073.154913 1.2822063039048
2 2005 2 1 7 -4073.154913 3.52264116419804
2 2005 2 1 3 -4073.154913 2.95882618870996
2 2005 4 1 7 -4073.154913 4.26530353451873
2 2005 4 1 3 -4073.154913 4.00968178513499
2 2005 6 1 7 -4073.154913 3.06986554607681
2 2005 6 1 3 -4073.154913 3.15611460466148
2 2005 7 1 7 -4073.154913 1.43807210815215
2 2005 7 1 3 -4073.154913 1.56926038719258
2 2005 1 2 7 -4073.154913 3.8143998560609
2 2005 1 2 3 -4073.154913 3.56763547447281
2 2005 2 2 7 -4073.154913 3.79344418083987
2 2005 2 2 3 -4073.154913 3.42753249640516
2 2005 4 2 7 -4073.154913 0.960685169597686
2 2005 4 2 3 -4073.154913 0.822882766646804
2 2005 6 2 7 -4073.154913 0.163305763899686
2 2005 6 2 3 -4073.154913 0.14725231082962
2 2005 7 2 7 -4073.154913 0
2 2005 7 2 3 -4073.154913 0
2 2005 1 3 7 -4073.154913 8.08226560596529
2 2005 1 3 3 -4073.154913 5.43763610685675
2 2005 2 3 7 -4073.154913 5.3286233954719
2 2005 2 3 3 -4073.154913 3.35118413229802
2 2005 4 3 7 -4073.154913 1.97103222012682
2 2005 4 3 3 -4073.154913 1.19656734125637
2 2005 6 3 7 -4073.154913 0.693426074281982
2 2005 6 3 3 -4073.154913 0.413781539319513
2 2005 7 3 7 -4073.154913 0.0181292683074052
2 2005 7 3 3 -4073.154913 0.0214740709548365
2 2005 1 1 8 -4073.154913 7.16372668925072
2 2005 1 1 4 -4073.154913 0.525933960810444
2 2005 2 1 8 -4073.154913 16.3269322295982
2 2005 2 1 4 -4073.154913 1.32448995790645
2 2005 4 1 8 -4073.154913 20.5833961913399
2 2005 4 1 4 -4073.154913 1.87430431505733
2 2005 6 1 8 -4073.154913 14.7886791737176
2 2005 6 1 4 -4073.154913 1.55600520829024
2 2005 7 1 8 -4073.154913 6.82361309793494
2 2005 7 1 4 -4073.154913 0.804836950743661
2 2005 1 2 8 -4073.154913 15.2245976206313
2 2005 1 2 4 -4073.154913 2.64579262929024
2 2005 2 2 8 -4073.154913 15.1195702527782
2 2005 2 2 4 -4073.154913 2.66229714609774
2 2005 4 2 8 -4073.154913 3.31193710759465
2 2005 4 2 4 -4073.154913 0.715316371442771
2 2005 6 2 8 -4073.154913 0.56911457986373
2 2005 6 2 4 -4073.154913 0.123775703981992
2 2005 7 2 8 -4073.154913 0
2 2005 7 2 4 -4073.154913 0
2 2005 1 3 8 -4073.154913 33.374571926197
2 2005 1 3 4 -4073.154913 1.84488731879552
2 2005 2 3 8 -4073.154913 19.9046712956013
2 2005 2 3 4 -4073.154913 1.14718583519157
2 2005 4 3 8 -4073.154913 6.60282885850057
2 2005 4 3 4 -4073.154913 0.4636450681853
2 2005 6 3 8 -4073.154913 2.10814408043118
2 2005 6 3 4 -4073.154913 0.177513784525668
2 2005 7 3 8 -4073.154913 0.0829488798195751
2 2005 7 3 4 -4073.154913 0.0109196415137691
2 2005 1 1 9 -4073.154913 2.12233723555229
2 2005 1 1 5 -4073.154913 0.269833865081982
2 2005 2 1 9 -4073.154913 4.80094402575941
2 2005 2 1 5 -4073.154913 0.654883423649977
2 2005 4 1 9 -4073.154913 5.89068788042572
2 2005 4 1 5 -4073.154913 0.842547336606206
2 2005 6 1 9 -4073.154913 4.28680780761236
2 2005 6 1 5 -4073.154913 0.775354183430579
2 2005 7 1 9 -4073.154913 2.00054953075515
2 2005 7 1 5 -4073.154913 0.417519522528851
2 2005 1 2 9 -4073.154913 4.73995120667101
2 2005 1 2 5 -4073.154913 0.336486266932623
2 2005 2 2 9 -4073.154913 4.68741030647664
2 2005 2 2 5 -4073.154913 0.347656063099982
2 2005 4 2 9 -4073.154913 1.16952822167302
2 2005 4 2 5 -4073.154913 0.0817366046964198
2 2005 6 2 9 -4073.154913 0.199217218904037
2 2005 6 2 5 -4073.154913 0.0127812644760819
2 2005 7 2 9 -4073.154913 0
2 2005 7 2 5 -4073.154913 0
2 2005 1 3 9 -4073.154913 10.5465690466007
2 2005 1 3 5 -4073.154913 0.379602278506183
2 2005 2 3 9 -4073.154913 6.9631530048596
2 2005 2 3 5 -4073.154913 0.240781237878183
2 2005 4 3 9 -4073.154913 2.5923325011412
2 2005 4 3 5 -4073.154913 0.0931088857619315
2 2005 6 3 9 -4073.154913 0.935025599950707
2 2005 6 3 5 -4073.154913 0.0396161626230979
2 2005 7 3 9 -4073.154913 0.0252487476071502
2 2006 1 1 1 -3708.154913 5.98909728422078
2 2006 4 2 1 -3708.154913 1.50448802454031
2 2006 2 1 1 -3708.154913 12.1567179024802
2 2006 6 2 1 -3708.154913 0.272219482456937
2 2006 4 1 1 -3708.154913 15.2371268300376
2 2006 7 2 1 -3708.154913 0
2 2006 6 1 1 -3708.154913 10.6260764444002
2 2006 1 3 1 -3708.154913 21.2451886905367
2 2006 7 1 1 -3708.154913 5.08288029222103
2 2006 2 3 1 -3708.154913 12.9621459768005
2 2006 1 2 1 -3708.154913 7.46179697141237
2 2006 4 3 1 -3708.154913 4.08874317580391
2 2006 2 2 1 -3708.154913 7.60962039316049
2 2006 6 3 1 -3708.154913 1.23423225063066
2 2006 7 3 5 -3708.154913 0.00624240954320909
2 2006 7 3 1 -3708.154913 0.0787689435451458
2 2006 1 1 6 -3708.154913 0.622542408830803
2 2006 1 1 2 -3708.154913 0.599633211074159
2 2006 2 1 6 -3708.154913 1.29080690255428
2 2006 2 1 2 -3708.154913 1.4067228579711
2 2006 4 1 6 -3708.154913 1.66334164724022
2 2006 4 1 2 -3708.154913 2.06921283929634
2 2006 6 1 6 -3708.154913 1.29886296979036
2 2006 6 1 2 -3708.154913 1.87991463271844
2 2006 7 1 6 -3708.154913 0.668377191559086
2 2006 7 1 2 -3708.154913 0.901204521593429
2 2006 1 2 6 -3708.154913 0.956688936676771
2 2006 1 2 2 -3708.154913 1.14936798353836
2 2006 2 2 6 -3708.154913 0.927886159713646
2 2006 2 2 2 -3708.154913 1.16078835849493
2 2006 4 2 6 -3708.154913 0.221109515797659
2 2006 4 2 2 -3708.154913 0.27391297436395
2 2006 6 2 6 -3708.154913 0.0409987023826987
2 2006 6 2 2 -3708.154913 0.0511884437171926
2 2006 7 2 6 -3708.154913 0
2 2006 7 2 2 -3708.154913 0
2 2006 1 3 6 -3708.154913 2.44433038523952
2 2006 1 3 2 -3708.154913 3.67159014887098
2 2006 2 3 6 -3708.154913 1.6876965823689
2 2006 2 3 2 -3708.154913 2.32627586213899
2 2006 4 3 6 -3708.154913 0.611752130739038
2 2006 4 3 2 -3708.154913 0.767283709115437
2 2006 6 3 6 -3708.154913 0.247589279994883
2 2006 6 3 2 -3708.154913 0.244696422408343
2 2006 7 3 6 -3708.154913 0.0105093742002
2 2006 7 3 2 -3708.154913 0.0136160347493104
2 2006 1 1 7 -3708.154913 1.77460993819634
2 2006 1 1 3 -3708.154913 1.42826259198838
2 2006 2 1 7 -3708.154913 3.56900550432825
2 2006 2 1 3 -3708.154913 2.9733409471298
2 2006 4 1 7 -3708.154913 4.36652977401152
2 2006 4 1 3 -3708.154913 4.10617478559151
2 2006 6 1 7 -3708.154913 3.28768518255847
2 2006 6 1 3 -3708.154913 3.35622591391967
2 2006 7 1 7 -3708.154913 1.70468231957977
2 2006 7 1 3 -3708.154913 1.95620984583252
2 2006 1 2 7 -3708.154913 3.94299006003936
2 2006 1 2 3 -3708.154913 3.68646748557783
2 2006 2 2 7 -3708.154913 3.92099288438853
2 2006 2 2 3 -3708.154913 3.61378575943088
2 2006 4 2 7 -3708.154913 1.01783999624149
2 2006 4 2 3 -3708.154913 0.871224679792528
2 2006 6 2 7 -3708.154913 0.186772601294433
2 2006 6 2 3 -3708.154913 0.16327719521643
2 2006 7 2 7 -3708.154913 0
2 2006 7 2 3 -3708.154913 0
2 2006 1 3 7 -3708.154913 7.93298910590056
2 2006 1 3 3 -3708.154913 5.32126323528531
2 2006 2 3 7 -3708.154913 5.42716914864091
2 2006 2 3 3 -3708.154913 3.39807160032098
2 2006 4 3 7 -3708.154913 1.93822211804076
2 2006 4 3 3 -3708.154913 1.19381988237683
2 2006 6 3 7 -3708.154913 0.708435374701697
2 2006 6 3 3 -3708.154913 0.421288681750267
2 2006 7 3 7 -3708.154913 0.0267614043944439
2 2006 7 3 3 -3708.154913 0.0316988136020154
2 2006 1 1 8 -3708.154913 8.0816485040681
2 2006 1 1 4 -3708.154913 0.57686317580819
2 2006 2 1 8 -3708.154913 16.6480205080723
2 2006 2 1 4 -3708.154913 1.33162144279421
2 2006 4 1 8 -3708.154913 21.2764226102951
2 2006 4 1 4 -3708.154913 1.92286949180157
2 2006 6 1 8 -3708.154913 15.8487714170886
2 2006 6 1 4 -3708.154913 1.65408934569323
2 2006 7 1 8 -3708.154913 7.91411998684561
2 2006 7 1 4 -3708.154913 0.997961946071719
2 2006 1 2 8 -3708.154913 15.6875390248441
2 2006 1 2 4 -3708.154913 2.71678859320362
2 2006 2 2 8 -3708.154913 15.7630265561863
2 2006 2 2 4 -3708.154913 2.80235992815464
2 2006 4 2 8 -3708.154913 3.49908719966584
2 2006 4 2 4 -3708.154913 0.752928218655311
2 2006 6 2 8 -3708.154913 0.644590599704679
2 2006 6 2 4 -3708.154913 0.138937749000971
2 2006 7 2 8 -3708.154913 0
2 2006 7 2 4 -3708.154913 0
2 2006 1 3 8 -3708.154913 32.9872006037493
2 2006 1 3 4 -3708.154913 1.83432378553414
2 2006 2 3 8 -3708.154913 20.3315818645948
2 2006 2 3 4 -3708.154913 1.1646790791725
2 2006 4 3 8 -3708.154913 6.69170065128321
2 2006 4 3 4 -3708.154913 0.467003409110235
2 2006 6 3 8 -3708.154913 2.18836054178288
2 2006 6 3 4 -3708.154913 0.178289197813217
2 2006 7 3 8 -3708.154913 0.122444462693017
2 2006 7 3 4 -3708.154913 0.0161189595430594
2 2006 1 1 9 -3708.154913 2.39715234702714
2 2006 1 1 5 -3708.154913 0.29982416299881
2 2006 2 1 9 -3708.154913 4.859812407077
2 2006 2 1 5 -3708.154913 0.664224211049881
2 2006 4 1 9 -3708.154913 6.02987142100175
2 2006 4 1 5 -3708.154913 0.850891625068937
2 2006 6 1 9 -3708.154913 4.58654815195989
2 2006 6 1 5 -3708.154913 0.799398277648243
2 2006 7 1 9 -3708.154913 2.37305951191675
2 2006 7 1 5 -3708.154913 0.436174186988586
2 2006 1 2 9 -3708.154913 4.89967899671614
2 2006 1 2 5 -3708.154913 0.341438018790932
2 2006 2 2 9 -3708.154913 4.84887904404665
2 2006 2 2 5 -3708.154913 0.3485613780541
2 2006 4 2 9 -3708.154913 1.23894951203915
2 2006 4 2 5 -3708.154913 0.087923974583451
2 2006 6 2 9 -3708.154913 0.227771303677131
2 2006 6 2 5 -3708.154913 0.0150594014017181
2 2006 7 2 9 -3708.154913 0
2 2006 7 2 5 -3708.154913 0
2 2006 1 3 9 -3708.154913 10.3397748153315
2 2006 1 3 5 -3708.154913 0.353832064944762
2 2006 2 3 9 -3708.154913 7.08331173592693
2 2006 2 3 5 -3708.154913 0.246609921098586
2 2006 4 3 9 -3708.154913 2.53861148850257
2 2006 4 3 5 -3708.154913 0.0963446202081558
2 2006 6 3 9 -3708.154913 0.950765429092096
2 2006 6 3 5 -3708.154913 0.0419572160510398
2 2006 7 3 9 -3708.154913 0.0372707785946439
2 2007 1 1 1 -3343.154913 6.62255707632158
2 2007 4 2 1 -3343.154913 1.58441014065988
2 2007 2 1 1 -3343.154913 12.3351670600893
2 2007 6 2 1 -3343.154913 0.2986102778622
2 2007 4 1 1 -3343.154913 15.7253019309107
2 2007 7 2 1 -3343.154913 0.00591966307069622
2 2007 6 1 1 -3343.154913 11.3151353315148
2 2007 1 3 1 -3343.154913 21.1098402807947
2 2007 7 1 1 -3343.154913 5.73037927726935
2 2007 2 3 1 -3343.154913 13.2725180851285
2 2007 1 2 1 -3343.154913 7.65049113500368
2 2007 4 3 1 -3343.154913 4.20337253079164
2 2007 2 2 1 -3343.154913 7.9303735088871
2 2007 6 3 1 -3343.154913 1.29670098203226
2 2007 7 3 5 -3343.154913 0.00842476587835527
2 2007 7 3 1 -3343.154913 0.143363430866589
2 2007 1 1 6 -3343.154913 0.683763146976901
2 2007 1 1 2 -3343.154913 0.654720248421799
2 2007 2 1 6 -3343.154913 1.30008584933351
2 2007 2 1 2 -3343.154913 1.40694182222427
2 2007 4 1 6 -3343.154913 1.70161096674858
2 2007 4 1 2 -3343.154913 2.10574558726418
2 2007 6 1 6 -3343.154913 1.37513833416521
2 2007 6 1 2 -3343.154913 1.971331509419
2 2007 7 1 6 -3343.154913 0.76488293416153
2 2007 7 1 2 -3343.154913 0.999471958795464
2 2007 1 2 6 -3343.154913 0.988920020332658
2 2007 1 2 2 -3343.154913 1.17902740821257
2 2007 2 2 6 -3343.154913 0.968369056998277
2 2007 2 2 2 -3343.154913 1.20823660316257
2 2007 4 2 6 -3343.154913 0.23294320669102
2 2007 4 2 2 -3343.154913 0.288735038981735
2 2007 6 2 6 -3343.154913 0.045382499595935
2 2007 6 2 2 -3343.154913 0.0563230086426347
2 2007 7 2 6 -3343.154913 0.00081821695371301
2 2007 7 2 2 -3343.154913 0.0013758100952466
2 2007 1 3 6 -3343.154913 2.39682763696245
2 2007 1 3 2 -3343.154913 3.60809783013025
2 2007 2 3 6 -3343.154913 1.70071568633812
2 2007 2 3 2 -3343.154913 2.34741993966063
2 2007 4 3 6 -3343.154913 0.599473773773322
2 2007 4 3 2 -3343.154913 0.774398120558419
2 2007 6 3 6 -3343.154913 0.247945826179556
2 2007 6 3 2 -3343.154913 0.251533166027803
2 2007 7 3 6 -3343.154913 0.0212493803416452
2 2007 7 3 2 -3343.154913 0.0252505216597715
2 2007 1 1 7 -3343.154913 1.95281939117374
2 2007 1 1 3 -3343.154913 1.55417610692594
2 2007 2 1 7 -3343.154913 3.60621482479678
2 2007 2 1 3 -3343.154913 2.97862658849547
2 2007 4 1 7 -3343.154913 4.47073005743841
2 2007 4 1 3 -3343.154913 4.19658208840386
2 2007 6 1 7 -3343.154913 3.49109338816425
2 2007 6 1 3 -3343.154913 3.5385678026821
2 2007 7 1 7 -3343.154913 1.94504645596183
2 2007 7 1 3 -3343.154913 2.29778099207303
2 2007 1 2 7 -3343.154913 4.07557880391104
2 2007 1 2 3 -3343.154913 3.80578669451336
2 2007 2 2 7 -3343.154913 4.07882606764627
2 2007 2 2 3 -3343.154913 3.81142953750448
2 2007 4 2 7 -3343.154913 1.07283343412109
2 2007 4 2 3 -3343.154913 0.917494927751804
2 2007 6 2 7 -3343.154913 0.207117312071729
2 2007 6 2 3 -3343.154913 0.176935756373533
2 2007 7 2 7 -3343.154913 0.00200843245105228
2 2007 7 2 3 -3343.154913 0.00194396115509409
2 2007 1 3 7 -3343.154913 7.81144965496755
2 2007 1 3 3 -3343.154913 5.2345468935714
2 2007 2 3 7 -3343.154913 5.50555010504601
2 2007 2 3 3 -3343.154913 3.44471535861088
2 2007 4 3 7 -3343.154913 1.9259173006122
2 2007 4 3 3 -3343.154913 1.19914661844423
2 2007 6 3 7 -3343.154913 0.721584357503179
2 2007 6 3 3 -3343.154913 0.428194815880155
2 2007 7 3 7 -3343.154913 0.0566112820589852
2 2007 7 3 3 -3343.154913 0.0524168172490601
2 2007 1 1 8 -3343.154913 8.88463972279454
2 2007 1 1 4 -3343.154913 0.620972634819889
2 2007 2 1 8 -3343.154913 16.9103301953038
2 2007 2 1 4 -3343.154913 1.33218052809077
2 2007 4 1 8 -3343.154913 21.9473728072842
2 2007 4 1 4 -3343.154913 1.96550952349909
2 2007 6 1 8 -3343.154913 16.8317034434912
2 2007 6 1 4 -3343.154913 1.74039535262572
2 2007 7 1 8 -3343.154913 8.90764648738906
2 2007 7 1 4 -3343.154913 1.17059725710506
2 2007 1 2 8 -3343.154913 16.1647018855416
2 2007 1 2 4 -3343.154913 2.79378299059668
2 2007 2 2 8 -3343.154913 16.5040602419258
2 2007 2 2 4 -3343.154913 2.95133338472681
2 2007 4 2 8 -3343.154913 3.6849488557287
2 2007 4 2 4 -3343.154913 0.789489941044109
2 2007 6 2 8 -3343.154913 0.710067055782558
2 2007 6 2 4 -3343.154913 0.15180200607802
2 2007 7 2 8 -3343.154913 0.00861823814801687
2 2007 7 2 4 -3343.154913 0.000965746179349115
2 2007 1 3 8 -3343.154913 32.7164215750231
2 2007 1 3 4 -3343.154913 1.82743738779068
2 2007 2 3 8 -3343.154913 20.7359290209762
2 2007 2 3 4 -3343.154913 1.17903742368513
2 2007 4 3 8 -3343.154913 6.81024482717087
2 2007 4 3 4 -3343.154913 0.471331991604858
2 2007 6 3 8 -3343.154913 2.25890940644332
2 2007 6 3 4 -3343.154913 0.1784643364244
2 2007 7 3 8 -3343.154913 0.22571796958264
2 2007 7 3 4 -3343.154913 0.0244700192844305
2 2007 1 1 9 -3343.154913 2.63658253815064
2 2007 1 1 5 -3343.154913 0.326525224344217
2 2007 2 1 9 -3343.154913 4.90630067437429
2 2007 2 1 5 -3343.154913 0.671683446648531
2 2007 4 1 9 -3343.154913 6.17234102393341
2 2007 4 1 5 -3343.154913 0.860739399766344
2 2007 6 1 9 -3343.154913 4.86623172184147
2 2007 6 1 5 -3343.154913 0.821763292496296
2 2007 7 1 9 -3343.154913 2.70992939111136
2 2007 7 1 5 -3343.154913 0.459429072717918
2 2007 1 2 9 -3343.154913 5.06449882423169
2 2007 1 2 5 -3343.154913 0.347414150426097
2 2007 2 2 9 -3343.154913 5.04719512468136
2 2007 2 2 5 -3343.154913 0.354514439520483
2 2007 4 2 9 -3343.154913 1.30577664080732
2 2007 4 2 5 -3343.154913 0.0937708463804206
2 2007 6 2 9 -3343.154913 0.25249981165566
2 2007 6 2 5 -3343.154913 0.0170926454904274
2 2007 7 2 9 -3343.154913 0.00282664940476529
2 2007 7 2 5 -3343.154913 0.000719862083902452
2 2007 1 3 9 -3343.154913 10.1723370746076
2 2007 1 3 5 -3343.154913 0.332650260102703
2 2007 2 3 9 -3343.154913 7.17835686787702
2 2007 2 3 5 -3343.154913 0.251077365252918
2 2007 4 3 9 -3343.154913 2.5146547449034
2 2007 4 3 5 -3343.154913 0.0996226979794829
2 2007 6 3 9 -3343.154913 0.96449591700747
2 2007 6 3 5 -3343.154913 0.0445018294409619
2 2007 7 3 9 -3343.154913 0.0778249756984804
2 2008 1 1 1 -2978.154913 6.55754389002972
2 2008 4 2 1 -2978.154913 1.67343591669907
2 2008 2 1 1 -2978.154913 12.2872193513012
2 2008 6 2 1 -2978.154913 0.295073386012597
2 2008 4 1 1 -2978.154913 16.2208763449415
2 2008 7 2 1 -2978.154913 0.0574822654875833
2 2008 6 1 1 -2978.154913 11.7268757939143
2 2008 1 3 1 -2978.154913 21.4829334555869
2 2008 7 1 1 -2978.154913 5.88900338211112
2 2008 2 3 1 -2978.154913 13.4590330427395
2 2008 1 2 1 -2978.154913 7.89220959480192
2 2008 4 3 1 -2978.154913 4.39043443728885
2 2008 2 2 1 -2978.154913 8.68855106090496
2 2008 6 3 1 -2978.154913 1.29942170897001
2 2008 7 3 5 -2978.154913 0.0119087136885053
2 2008 7 3 1 -2978.154913 0.510103949861352
2 2008 1 1 6 -2978.154913 0.6737520548537
2 2008 1 1 2 -2978.154913 0.640139604314057
2 2008 2 1 6 -2978.154913 1.28449804545981
2 2008 2 1 2 -2978.154913 1.37175202082252
2 2008 4 1 6 -2978.154913 1.74228607153236
2 2008 4 1 2 -2978.154913 2.12848956055658
2 2008 6 1 6 -2978.154913 1.40788587055886
2 2008 6 1 2 -2978.154913 1.99212999778346
2 2008 7 1 6 -2978.154913 0.788957020864649
2 2008 7 1 2 -2978.154913 1.10455387241389
2 2008 1 2 6 -2978.154913 1.02958240213954
2 2008 1 2 2 -2978.154913 1.22147008479026
2 2008 2 2 6 -2978.154913 1.05945422156159
2 2008 2 2 2 -2978.154913 1.31301606240722
2 2008 4 2 6 -2978.154913 0.241440048226013
2 2008 4 2 2 -2978.154913 0.299804972869074
2 2008 6 2 6 -2978.154913 0.0443424183199224
2 2008 6 2 2 -2978.154913 0.0552037067327071
2 2008 7 2 6 -2978.154913 0.00794520965096773
2 2008 7 2 2 -2978.154913 0.0133596591919142
2 2008 1 3 6 -2978.154913 2.44092238581162
2 2008 1 3 2 -2978.154913 3.65887996427118
2 2008 2 3 6 -2978.154913 1.67944057612031
2 2008 2 3 2 -2978.154913 2.35562510465073
2 2008 4 3 6 -2978.154913 0.663939401521239
2 2008 4 3 2 -2978.154913 0.821133650719184
2 2008 6 3 6 -2978.154913 0.247760313755156
2 2008 6 3 2 -2978.154913 0.25247100141229
2 2008 7 3 6 -2978.154913 0.0886616459633045
2 2008 7 3 2 -2978.154913 0.0927276215209179
2 2008 1 1 7 -2978.154913 1.92942896885788
2 2008 1 1 3 -2978.154913 1.52478088870977
2 2008 2 1 7 -2978.154913 3.57283532933112
2 2008 2 1 3 -2978.154913 2.91275209374939
2 2008 4 1 7 -2978.154913 4.59786139383281
2 2008 4 1 3 -2978.154913 4.24006625984329
2 2008 6 1 7 -2978.154913 3.58338377230471
2 2008 6 1 3 -2978.154913 3.5839004442668
2 2008 7 1 7 -2978.154913 1.98304299207955
2 2008 7 1 3 -2978.154913 2.28946743478776
2 2008 1 2 7 -2978.154913 4.23899786908819
2 2008 1 2 3 -2978.154913 3.92886239117158
2 2008 2 2 7 -2978.154913 4.47016454582524
2 2008 2 2 3 -2978.154913 4.09689868371383
2 2008 4 2 7 -2978.154913 1.1111617113671
2 2008 4 2 3 -2978.154913 0.947791819276878
2 2008 6 2 7 -2978.154913 0.203389194039815
2 2008 6 2 3 -2978.154913 0.17234903122403
2 2008 7 2 7 -2978.154913 0.0195026720248263
2 2008 7 2 3 -2978.154913 0.0188766302879338
2 2008 1 3 7 -2978.154913 7.90377380324003
2 2008 1 3 3 -2978.154913 5.37649410529512
2 2008 2 3 7 -2978.154913 5.42845251746683
2 2008 2 3 3 -2978.154913 3.48948001868408
2 2008 4 3 7 -2978.154913 2.07171632330935
2 2008 4 3 3 -2978.154913 1.26672858522607
2 2008 6 3 7 -2978.154913 0.720389557031628
2 2008 6 3 3 -2978.154913 0.430466938740108
2 2008 7 3 7 -2978.154913 0.250058324015548
2 2008 7 3 3 -2978.154913 0.154042005932499
2 2008 1 1 8 -2978.154913 8.8014706720989
2 2008 1 1 4 -2978.154913 0.61249908279801
2 2008 2 1 8 -2978.154913 16.719433738667
2 2008 2 1 4 -2978.154913 1.28206381777519
2 2008 4 1 8 -2978.154913 22.4481066178769
2 2008 4 1 4 -2978.154913 1.96246434769381
2 2008 6 1 8 -2978.154913 17.2196997353022
2 2008 6 1 4 -2978.154913 1.73588732373469
2 2008 7 1 8 -2978.154913 9.1534159069184
2 2008 7 1 4 -2978.154913 1.18524901310985
2 2008 1 2 8 -2978.154913 16.7515177907459
2 2008 1 2 4 -2978.154913 2.91702767835013
2 2008 2 2 8 -2978.154913 17.9974540693615
2 2008 2 2 4 -2978.154913 3.16901165985149
2 2008 4 2 8 -2978.154913 3.86087616166025
2 2008 4 2 4 -2978.154913 0.817954786487799
2 2008 6 2 8 -2978.154913 0.698442927505886
2 2008 6 2 4 -2978.154913 0.146949410974058
2 2008 7 2 8 -2978.154913 0.0836864948804019
2 2008 7 2 4 -2978.154913 0.00937777667613708
2 2008 1 3 8 -2978.154913 33.3446151609514
2 2008 1 3 4 -2978.154913 1.8489031566069
2 2008 2 3 8 -2978.154913 20.9663033585038
2 2008 2 3 4 -2978.154913 1.16922445566058
2 2008 4 3 8 -2978.154913 7.15757479147402
2 2008 4 3 4 -2978.154913 0.483141519654153
2 2008 6 3 8 -2978.154913 2.25491728393695
2 2008 6 3 4 -2978.154913 0.174011120294233
2 2008 7 3 8 -2978.154913 0.820744450068446
2 2008 7 3 4 -2978.154913 0.0571222519318389
2 2008 1 1 9 -2978.154913 2.60318102371158
2 2008 1 1 5 -2978.154913 0.327864973166366
2 2008 2 1 9 -2978.154913 4.85733337498264
2 2008 2 1 5 -2978.154913 0.664635175034847
2 2008 4 1 9 -2978.154913 6.34014746508036
2 2008 4 1 5 -2978.154913 0.882179646913808
2 2008 6 1 9 -2978.154913 4.99126964248014
2 2008 6 1 5 -2978.154913 0.831181942528648
2 2008 7 1 9 -2978.154913 2.77200001382763
2 2008 7 1 5 -2978.154913 0.518153480610407
2 2008 1 2 9 -2978.154913 5.26858027111117
2 2008 1 2 5 -2978.154913 0.361288654568273
2 2008 2 2 9 -2978.154913 5.52961876774424
2 2008 2 2 5 -2978.154913 0.399387619437431
2 2008 4 2 9 -2978.154913 1.35260175954657
2 2008 4 2 5 -2978.154913 0.096992343480501
2 2008 6 2 9 -2978.154913 0.247731612243172
2 2008 6 2 5 -2978.154913 0.0172376691252359
2 2008 7 2 9 -2978.154913 0.027447881675794
2 2008 7 2 5 -2978.154913 0.00699014503480162
2 2008 1 3 9 -2978.154913 10.3083534136706
2 2008 1 3 5 -2978.154913 0.3468468979588
2 2008 2 3 9 -2978.154913 7.07976623594031
2 2008 2 3 5 -2978.154913 0.245049118798514
2 2008 4 3 9 -2978.154913 2.72019226642492
2 2008 4 3 5 -2978.154913 0.103227259507263
2 2008 6 3 9 -2978.154913 0.962733590800231
2 2008 6 3 5 -2978.154913 0.0486159705048776
2 2008 7 3 9 -2978.154913 0.338373438011938
2 2009 1 1 1 -2612.154913 6.49235258541942
2 2009 4 2 1 -2612.154913 1.76270559897375
2 2009 2 1 1 -2612.154913 12.2391402789275
2 2009 6 2 1 -2612.154913 0.291526804048348
2 2009 4 1 1 -2612.154913 16.7178084970915
2 2009 7 2 1 -2612.154913 0.109186135308214
2 2009 6 1 1 -2612.154913 12.1397443123741
2 2009 1 3 1 -2612.154913 21.8570488034598
2 2009 7 1 1 -2612.154913 6.04806207354109
2 2009 2 3 1 -2612.154913 13.6460590002339
2 2009 1 2 1 -2612.154913 8.13459029695514
2 2009 4 3 1 -2612.154913 4.57800884215952
2 2009 2 2 1 -2612.154913 9.44880581169345
2 2009 6 3 1 -2612.154913 1.30214988995416
2 2009 7 3 5 -2612.154913 0.0154022065611395
2 2009 7 3 1 -2612.154913 0.877849237400322
2 2009 1 1 6 -2612.154913 0.663713535080873
2 2009 1 1 2 -2612.154913 0.625519013236196
2 2009 2 1 6 -2612.154913 1.26886753527417
2 2009 2 1 2 -2612.154913 1.33646580900607
2 2009 4 1 6 -2612.154913 1.78307261495926
2 2009 4 1 2 -2612.154913 2.15129584610451
2 2009 6 1 6 -2612.154913 1.44072312623022
2 2009 6 1 2 -2612.154913 2.01298546830776
2 2009 7 1 6 -2612.154913 0.81309706396963
2 2009 7 1 2 -2612.154913 1.20992368168578
2 2009 1 2 6 -2612.154913 1.07035618773209
2 2009 1 2 2 -2612.154913 1.26402904267352
2 2009 2 2 6 -2612.154913 1.15078893452072
2 2009 2 2 2 -2612.154913 1.41808258866322
